index,case_id,gold_label,raw_precision_percent,raw_recall_percent,raw_f1_percent,raw_detect,raw_predicted_hallucination,raw_spans_console,dual_precision_percent,dual_recall_percent,dual_f1_percent,dual_detect,dual_predicted_hallucination,dual_spans_console,running_raw_micro_f1_percent,running_dual_micro_f1_percent
256,12603,clean,0.0,0.0,0.0,MISS,True,[169:175] 'Reaper' (contradiction),0.0,0.0,0.0,MISS,True,"[168:192] '""Reaper; from Therasia.""' (unsupported)",38.69,35.23
257,15712,hallucinated,34.56,100.0,51.36,OK,True,"[475:588] 'Passage 3 does not provide any information related to the difference between sirloin st...' (unsupported); [590:804] 'Therefore, the main difference between sirloin steak and porterhouse steak is the size ...' (unsupported)",0.0,0.0,0.0,MISS,False,[none],38.91,35.02
258,16883,hallucinated,0.0,0.0,0.0,OK,True,[298:316] 'well-draining soil' (unsupported); [318:339] 'about 4-6 inches deep' (contradiction),0.0,0.0,0.0,OK,True,[318:339] 'about 4-6 inches deep' (unsupported),38.79,34.92
259,13367,hallucinated,0.0,0.0,0.0,OK,True,[789:873] 'use a gentle wine cleaner or decanter to remove the stains before washing the glass.' (unsupported),0.0,0.0,0.0,OK,True,[789:873] 'use a gentle wine cleaner or decanter to remove the stains before washing the glass.' (unsupported),38.55,34.64
260,16798,hallucinated,87.5,17.37,28.99,OK,True,[241:278] 'increase metabolism and burn calories' (unsupported); [628:661] 'including vitamin C and potassium' (unsupported); [489:499] 'and stroke' (unsupported),36.2,19.85,25.64,OK,True,"[204:278] 'due to their spicy nature, which can increase metabolism and burn calories' (unsupported); [433:547] 'Jalapenos may help prevent heart disease, heart attack, and stroke by improving cardiov...' (unsupported); [628:661] 'including vitamin C and potassium' (unsupported)",38.37,34.36
261,11908,hallucinated,25.0,69.33,36.75,OK,True,"[281:333] 'in Mississippi ($18.60 per hour or $38,900 per year)' (unsupported); [554:628] 'do not provide specific information on how automotive technicians get paid' (contradiction); [629:654] 'or their typical salaries' (contradiction); [672:729] 'unable to answer the question based on the given passages' (contradiction)",46.01,100.0,63.03,OK,True,"[258:334] 'the lowest average pay in Mississippi ($18.60 per hour or $38,900 per year).' (unsupported); [541:628] 'the passages do not provide specific information on how automotive technicians get paid' (unsupported)",38.35,34.69
262,15345,hallucinated,75.8,93.79,83.84,OK,True,[213:266] 'allowing them to disconnect from their daily routines' (unsupported); [855:893] 'Building muscle strength and endurance' (unsupported); [896:930] 'Improving balance and coordination' (unsupported); [933:961] 'Enhancing cognitive function' (unsupported); [964:1030] 'Reducing the risk of chronic diseases such as obesity and diabetes' (unsupported),0.0,0.0,0.0,MISS,False,[none],39.04,34.39
263,14284,hallucinated,13.79,26.67,18.18,OK,True,[86:106] 'cannot be determined' (unsupported); [241:309] 'do not provide an overall average cost for installing a second floor' (unsupported); [327:384] 'unable to answer the question based on the given passages' (unsupported),100.0,26.67,42.11,OK,True,[86:106] 'cannot be determined' (unsupported),38.87,34.43
264,13465,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.87,34.43
265,15175,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.87,34.43
266,14890,clean,0.0,0.0,0.0,MISS,True,[29:140] 'it is not possible to find deleted pictures on an iPhone through the Messages app or an...' (contradiction); [276:356] 'do not mention anything about recovering deleted pictures from the iPhone itself' (contradiction); [531:572] 'Unable to answer based on given passages.' (contradiction),0.0,0.0,0.0,MISS,True,[29:141] 'it is not possible to find deleted pictures on an iPhone through the Messages app or an...' (contradiction); [252:357] 'passage 2 and passage 3 do not mention anything about recovering deleted pictures from ...' (contradiction),38.53,34.07
267,13131,clean,0.0,0.0,0.0,MISS,True,"[791:832] 'Unable to answer based on given passages.' (contradiction); [833:941] 'The passages do not provide information on how to soften other types of sugar, such as ...' (unsupported)",100.0,100.0,100.0,OK,False,[none],38.31,34.07
268,14717,hallucinated,42.86,21.3,28.46,OK,True,"[459:507] 'these are not the only foods that contain gluten' (unsupported); [586:622] 'sauces, gravies, and processed meats' (unsupported)",100.0,47.93,64.8,OK,True,"[542:623] 'Other foods that may contain gluten include sauces, gravies, and processed meats.' (unsupported)",38.22,34.43
269,15778,clean,0.0,0.0,0.0,MISS,True,[419:428] 'Passage 3' (unsupported),100.0,100.0,100.0,OK,False,[none],38.21,34.43
270,16452,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.21,34.43
271,13162,hallucinated,100.0,39.11,56.23,OK,True,[882:909] 'standard-sized roasting pan' (unsupported); [935:987] 'the cooking time may need to be adjusted accordingly' (unsupported),100.0,52.97,69.26,OK,True,[803:910] 'these instructions assume that the prime rib roast is small enough to fit in a standard...' (unsupported),38.39,34.94
272,14513,clean,0.0,0.0,0.0,MISS,True,[4:105] 'main difference between ad hominem fallacy and poisoning the well fallacy is the timing...' (unsupported); [359:406] 'ad hominem fallacy is a reaction to an argument' (unsupported),100.0,100.0,100.0,OK,False,[none],38.19,34.94
273,14502,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.19,34.94
274,17755,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.19,34.94
275,12219,hallucinated,35.09,100.0,51.95,OK,True,[313:337] 'fold a quilt into thirds' (unsupported); [923:972] 'folding it in thirds along the bias of the fabric' (unsupported); [975:1035] 'Passage 3 does not provide instructions for folding a quilt.' (contradiction); [1161:1199] 'in thirds along the bias of the fabric' (unsupported),29.27,100.0,45.28,OK,True,"[138:209] 'However, it does not provide instructions for folding the quilt itself.' (contradiction); [210:284] 'Therefore, I am unable to answer the question based on this passage alone.' (contradiction); [975:1035] 'Passage 3 does not provide instructions for folding a quilt.' (contradiction)",38.3,35.07
276,17566,clean,0.0,0.0,0.0,MISS,True,"[135:142] ""today's"" (unsupported)",100.0,100.0,100.0,OK,False,[none],38.29,35.07
277,17197,clean,0.0,0.0,0.0,MISS,True,[55:81] 'does not directly increase' (unsupported),0.0,0.0,0.0,MISS,True,[29:101] 'watching Snapchat stories does not directly increase your Snapchat score' (unsupported),38.25,34.95
278,16880,clean,0.0,0.0,0.0,MISS,True,[295:323] 'thoroughly wash the potatoes' (unsupported),0.0,0.0,0.0,MISS,True,[295:323] 'thoroughly wash the potatoes' (unsupported),38.22,34.9
279,17117,clean,0.0,0.0,0.0,MISS,True,"[359:385] 'materials, and labor costs' (unsupported)",0.0,0.0,0.0,MISS,True,[43:175] 'The passages provided do not contain specific information about the cost of replacing s...' (unsupported),38.18,34.69
280,13716,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.18,34.69
281,12602,hallucinated,100.0,62.5,76.92,OK,True,[360:410] 'Italian meaning of Teresa is not explicitly stated' (contradiction),100.0,88.75,94.04,OK,True,[356:427] 'the Italian meaning of Teresa is not explicitly stated in the passages.' (contradiction),38.36,35.1
282,15791,clean,0.0,0.0,0.0,MISS,True,[66:88] 'people born in October' (unsupported),100.0,100.0,100.0,OK,False,[none],38.33,35.1
283,17058,clean,0.0,0.0,0.0,MISS,True,[422:475] 'do not mention any side effects of drinking clove tea' (unsupported),100.0,100.0,100.0,OK,False,[none],38.26,35.1
284,14802,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.26,35.1
285,13294,clean,0.0,0.0,0.0,MISS,True,[164:181] 'most common cause' (unsupported); [577:605] 'often following prior trauma' (unsupported),100.0,100.0,100.0,OK,False,[none],38.2,35.1
286,14198,clean,0.0,0.0,0.0,MISS,True,[312:364] 'without having to wait for it to circulate naturally' (unsupported),100.0,100.0,100.0,OK,False,[none],38.13,35.1
287,16117,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.13,35.1
288,12102,clean,0.0,0.0,0.0,MISS,True,"[365:386] ""If this doesn't work,"" (unsupported)",100.0,100.0,100.0,OK,False,[none],38.1,35.1
289,15787,clean,0.0,0.0,0.0,MISS,True,[29:51] 'people born in October' (unsupported); [206:285] 'They are also described as craving stability and security and being hardworking' (unsupported),0.0,0.0,0.0,MISS,True,[29:109] 'people born in October are described as having an interest in form and structure' (unsupported); [111:133] 'being success-oriented' (unsupported); [170:204] 'possessing necessary people skills' (unsupported); [233:263] 'craving stability and security' (unsupported); [268:285] 'being hardworking' (unsupported),37.96,34.81
290,13468,clean,0.0,0.0,0.0,MISS,True,"[675:711] 'mild temperatures, moderate rainfall' (unsupported)",100.0,100.0,100.0,OK,False,[none],37.91,34.81
291,12458,hallucinated,91.89,100.0,95.77,OK,True,[202:239] 'an average annual temperature of 61°F' (unsupported),80.95,100.0,89.47,OK,True,[197:239] 'with an average annual temperature of 61°F' (unsupported),38.06,35.0
292,14761,clean,0.0,0.0,0.0,MISS,True,[53:79] 'not specifically mentioned' (contradiction); [120:136] 'unable to answer' (contradiction),100.0,100.0,100.0,OK,False,[none],38.0,35.0
293,12619,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.0,35.0
294,12260,hallucinated,100.0,91.18,95.38,OK,True,[301:330] 'Click on the Application tab.' (unsupported); [334:377] 'Scroll down to the Default browser section.' (unsupported); [381:432] 'Select Firefox from the list of installed browsers.' (unsupported); [436:468] 'Click the Set as default button.' (unsupported),100.0,91.18,95.38,OK,True,[301:330] 'Click on the Application tab.' (unsupported); [334:377] 'Scroll down to the Default browser section.' (unsupported); [381:432] 'Select Firefox from the list of installed browsers.' (unsupported); [436:468] 'Click the Set as default button.' (unsupported),38.65,35.87
295,13312,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.65,35.87
296,13129,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.65,35.87
297,13718,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.65,35.87
298,14098,hallucinated,25.0,95.24,39.6,OK,True,[232:239] 'usually' (unsupported); [490:518] 'how much fertilizer to apply' (unsupported); [571:594] 'to ensure even coverage' (unsupported); [743:757] 'was sufficient' (unsupported); [781:789] 'may have' (unsupported),0.0,0.0,0.0,MISS,False,[none],38.66,35.84
299,14749,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.66,35.84
300,15649,clean,100.0,100.0,100.0,OK,False,[none],0.0,0.0,0.0,MISS,True,[437:483] 'equivalent to the regular pension contribution' (unsupported),38.66,35.76
301,12070,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.66,35.76
302,15272,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.66,35.76
303,13133,clean,0.0,0.0,0.0,MISS,True,[85:93] 'airtight' (unsupported); [240:254] 'should be soft' (unsupported),100.0,100.0,100.0,OK,False,[none],38.63,35.76
304,12443,clean,0.0,0.0,0.0,MISS,True,[747:784] 'it is essential to wear rubber gloves' (unsupported),100.0,100.0,100.0,OK,False,[none],38.58,35.76
305,17395,clean,0.0,0.0,0.0,MISS,True,[30:44] 'tone the chest' (unsupported),100.0,100.0,100.0,OK,False,[none],38.56,35.76
306,16849,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.56,35.76
307,13442,hallucinated,100.0,51.61,68.09,OK,True,[197:245] 'using a high-pressure hose can also be effective' (contradiction),67.88,100.0,80.87,OK,True,"[197:289] 'using a high-pressure hose can also be effective depending on the type and size of the ...' (contradiction); [153:290] 'Additionally, applying a poultice method or using a high-pressure hose can also be effe...' (contradiction)",38.7,36.22
308,12556,clean,0.0,0.0,0.0,MISS,True,[163:177] 'to the company' (unsupported); [421:550] 'only refer to the transfer of Water Stock Certificates and do not provide information o...' (unsupported); [637:692] 'I would be unable to answer based on the given passages' (unsupported),0.0,0.0,0.0,MISS,True,[408:475] 'the passages only refer to the transfer of Water Stock Certificates' (unsupported); [480:550] 'do not provide information on other types of water rights or transfers' (unsupported); [480:551] 'do not provide information on other types of water rights or transfers.' (unsupported),38.44,36.0
309,14352,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.44,36.0
310,14712,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.44,36.0
311,15789,clean,0.0,0.0,0.0,MISS,True,[53:91] 'associated with people born in October' (unsupported); [319:368] 'may not apply to every individual born in October' (unsupported); [523:582] 'not scientifically proven methods of predicting personality' (unsupported),0.0,0.0,0.0,MISS,True,"[141:204] 'Success-oriented, charming, and personally powerful individuals' (unsupported); [513:582] 'which are not scientifically proven methods of predicting personality' (unsupported)",38.25,35.79
312,14468,clean,0.0,0.0,0.0,MISS,True,[412:446] 'rather than immigration as a whole' (contradiction),0.0,0.0,0.0,MISS,True,[459:528] 'an accurate answer cannot be provided based solely on these passages.' (contradiction),38.2,35.69
313,13562,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],38.2,35.69
314,12471,hallucinated,0.0,0.0,0.0,OK,True,[276:343] 'Transfer the audiobook from OverDrive for Windows to your computer.' (unsupported),0.0,0.0,0.0,MISS,False,[none],37.96,35.51
315,14395,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],37.96,35.51
316,16118,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],37.96,35.51
317,16666,clean,0.0,0.0,0.0,MISS,True,[299:312] 'work remotely' (unsupported); [415:440] 'created new opportunities' (unsupported),100.0,100.0,100.0,OK,False,[none],37.91,35.51
318,13232,clean,0.0,0.0,0.0,MISS,True,[362:399] 'on the connecting sides of the frames' (unsupported); [483:502] 'to ensure stability' (unsupported),100.0,100.0,100.0,OK,False,[none],37.84,35.51
319,15105,clean,0.0,0.0,0.0,MISS,True,"[674:715] 'Unable to answer based on given passages.' (unsupported); [716:936] 'The passages do not provide information on how to clean other types of jewelry, such as...' (unsupported)",100.0,100.0,100.0,OK,False,[none],37.51,35.51
320,14509,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],37.51,35.51
321,14507,clean,0.0,0.0,0.0,MISS,True,[291:312] 'attract new customers' (unsupported); [739:755] 'and higher sales' (unsupported); [757:832] 'ultimately contributing to the long-term success and growth of the business' (unsupported),100.0,100.0,100.0,OK,False,[none],37.37,35.51
322,17284,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],37.37,35.51
323,14196,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],37.37,35.51
324,12103,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],37.37,35.51
325,12459,hallucinated,44.44,100.0,61.54,OK,True,[238:276] 'average annual snowfall of 15.3 inches' (unsupported); [344:387] 'moderate climate with four distinct seasons' (unsupported); [809:850] 'Unable to answer based on given passages.' (contradiction); [977:999] 'frequency of heatwaves' (unsupported),74.42,100.0,85.33,OK,True,[235:276] 'an average annual snowfall of 15.3 inches' (unsupported); [342:387] 'a moderate climate with four distinct seasons' (unsupported),37.53,35.82
326,15347,clean,0.0,0.0,0.0,MISS,True,[299:340] 'Unable to answer based on given passages.' (unsupported),0.0,0.0,0.0,MISS,True,[299:340] 'Unable to answer based on given passages.' (contradiction),37.48,35.76
327,13491,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],37.48,35.76
328,16506,clean,100.0,100.0,100.0,OK,False,[none],100.0,100.0,100.0,OK,False,[none],37.48,35.76
329,12520,clean,0.0,0.0,0.0,MISS,True,[467:503] 'plays a crucial role in coordinating' (unsupported),0.0,0.0,0.0,MISS,True,[401:446] 'removes carbon dioxide from the other systems' (unsupported); [448:543] 'The nervous system plays a crucial role in coordinating the functions of all the other ...' (unsupported),37.44,35.55
330,16357,clean,0.0,0.0,0.0,MISS,True,[154:170] 'of the 1040 form' (unsupported),100.0,100.0,100.0,OK,False,[none],37.42,35.55
